hmid,valency,dominance,arousal
89646,6.89,6.06888888889,4.61444444444
89647,5.65,4.86,4.0725
89648,6.90727272727,5.98363636364,4.63454545455
89649,6.32,5.235,4.0875
89650,6.435,6.705,4.1
89652,6.855,5.775,4.3375
89653,5.99,5.87,4.134
89654,6.0,5.39,5.29
89655,6.84666666667,5.92666666667,4.04666666667
89656,5.3,5.84,3.36
89657,5.3,5.84,3.36
89658,6.44,5.89,4.0
89659,6.61285714286,5.75714285714,4.35571428571
89660,6.2825,6.07,4.315
89661,5.8325,6.3125,3.475
89662,5.16666666667,4.92666666667,3.87666666667
89663,5.3,5.84,3.36
89664,6.295,6.055,4.57
89665,6.0475,5.5225,4.115
89666,6.0,5.39,5.29
89667,6.43230769231,5.73769230769,4.33538461538
89668,6.465,5.98,4.63
89669,5.3,5.84,3.36
89670,7.24,5.68,4.39
89671,7.495,6.235,4.46
89672,5.94333333333,6.00333333333,4.54333333333
89673,6.49,6.86333333333,4.01
89674,6.104,6.068,4.636
89675,7.29285714286,6.24142857143,5.15142857143
89676,5.99666666667,5.965,4.05416666667
89677,6.83857142857,6.17714285714,4.35
89678,6.735,6.2625,4.2525
89679,6.63,6.41,4.04
89680,6.39,5.61666666667,4.0
89681,7.68,5.22,5.14
89682,6.208,5.518,4.408
89683,7.2325,5.7175,4.6075
89684,5.67,5.89,4.0
89685,7.0875,5.4975,4.31
89686,6.7975,5.94,4.39
89687,,,
89688,6.18,5.7425,3.8775
89690,7.03666666667,5.63333333333,4.99666666667
89691,5.068,5.44,4.139
89692,4.4625,4.625,4.16
89693,,,
89694,6.3125,5.659,4.4695
89695,6.3125,5.645,4.615
89696,7.98666666667,6.50333333333,5.73666666667
89697,5.994,5.71,3.864
89698,6.665,5.4475,4.2025
89699,6.3925,5.9125,4.465
89700,6.7425,5.805,3.96
89701,6.398,5.718,4.56
89702,5.98,5.424,4.244
89703,6.1,6.095,4.43
89704,5.67,5.84666666667,4.77666666667
89705,,,
89706,6.355,6.245,4.41166666667
89707,6.42,6.475,4.24
89708,6.48666666667,5.20666666667,4.67666666667
89709,7.155,6.19625,4.44
89710,6.876,6.302,4.726
89711,6.5325,5.59,4.245
89712,6.47083333333,5.95666666667,4.03583333333
89713,7.24,5.68,4.39
89714,5.932,5.6955,3.654
89715,7.1,6.32,6.86
89716,6.722,6.164,4.018
89717,6.496,5.438,4.544
89718,6.892,5.898,3.95
89719,6.19333333333,5.09,4.27666666667
89720,5.536,5.378,4.328
89721,6.05,5.91,3.5
89722,6.09666666667,5.44,3.93666666667
89723,5.66666666667,6.02,4.04666666667
89724,5.7,5.175,4.285
89726,6.68,5.71666666667,4.16
89727,6.1175,5.605,4.0325
89729,5.694,5.43,3.874
89730,5.8325,5.7675,3.8575
89731,7.325,5.655,3.91
89732,6.59333333333,6.0,4.61
89733,6.83,5.72666666667,4.66666666667
89734,6.56823529412,5.71352941176,5.11058823529
89735,6.29333333333,5.91,4.49333333333
89736,5.73,5.71666666667,3.61
89737,6.03,5.76888888889,4.19888888889
89738,6.95,6.14875,3.97625
89739,6.23,5.39,4.24
89740,6.561,5.647,4.249
89741,4.795,5.095,4.57
89742,6.245,5.805,3.26
89743,5.88454545455,5.74,3.68636363636
89744,5.4,5.055,4.0
89745,6.257,6.0035,3.791
89746,7.1,6.32,6.86
89747,6.47764705882,6.04882352941,4.29705882353
89748,6.97,5.89666666667,4.56333333333
89749,6.47764705882,6.04882352941,4.29705882353
89750,7.23,6.63166666667,5.14333333333
89751,5.85,5.67,4.24
89752,5.0,4.95,4.2
89753,6.6875,5.965,4.24
89754,6.09333333333,5.70222222222,3.74888888889
89755,6.6425,6.0825,3.85
89756,5.4125,5.87,3.6025
89757,6.30333333333,5.53333333333,4.32333333333
89758,5.27,5.28,3.33
89759,6.63,5.84142857143,3.95714285714
89760,7.21,6.287,5.443
89761,5.76,5.725,4.0875
89762,6.6875,6.1475,5.06
89763,5.80333333333,5.46333333333,4.72
89764,6.18833333333,5.535,3.94
89765,6.622,5.908,4.58
89766,7.4175,6.0375,4.6075
89767,7.21,5.7,5.1
89768,6.58666666667,5.64,5.15666666667
89769,,,
89770,5.632,5.578,4.202
89771,5.8,5.46571428571,4.55142857143
89772,8.24,7.16,6.085
89773,7.155,5.815,4.59
89774,5.72571428571,5.97571428571,3.74857142857
89775,6.53,5.545,3.915
89776,6.61625,5.8475,4.67625
89777,6.35333333333,5.81666666667,4.26222222222
89778,5.74785714286,5.71428571429,4.11142857143
89779,5.5025,5.595,3.935
89780,5.849,5.969,4.209
89781,5.81666666667,5.57,3.86
89782,5.93888888889,5.92666666667,4.39888888889
89783,7.45333333333,6.54333333333,4.65666666667
89784,6.2525,5.88,3.84
89785,6.265,6.145,4.4
89786,6.21461538462,5.67692307692,3.95538461538
89787,6.4575,6.27166666667,4.355
89788,6.825,6.10166666667,4.72666666667
89789,6.146,5.578,4.14
89791,6.756,5.792,4.366
89792,6.6375,5.7525,3.785
89793,7.855,6.445,5.22
89794,6.886,5.916,3.874
89795,5.2925,5.0125,4.6325
89796,6.105,5.635,3.955
89797,7.055,5.825,5.025
89798,5.705,5.17,4.365
89799,6.04272727273,5.68909090909,4.26681818182
89800,6.55285714286,5.60285714286,4.65571428571
89801,7.55,6.68333333333,5.16666666667
89802,6.02,5.7,4.0275
89803,5.246,5.328,4.16
89804,6.06125,5.6475,4.5975
89805,7.166,6.064,4.75
89806,5.33857142857,5.85,4.17285714286
89807,7.155,5.815,4.59
89808,6.12,5.705,3.47
89809,7.26,6.46,5.105
89810,6.28428571429,5.52428571429,4.29714285714
89811,7.25,6.61625,4.59875
89812,5.25666666667,4.85,4.94333333333
89813,6.81166666667,5.97833333333,4.64833333333
89814,6.44714285714,5.72714285714,4.18571428571
89815,5.41666666667,5.02333333333,4.8
89816,6.1,5.89,3.62
89817,7.68,5.22,5.14
89818,6.328,5.566,4.424
89819,6.77,6.01111111111,5.03777777778
89820,5.5,5.14666666667,4.025
89821,6.88181818182,6.18545454545,4.46272727273
89822,6.27131578947,5.97,4.41236842105
89823,6.37,5.9,4.91333333333
89824,6.99,5.7125,4.225
89825,6.524,5.674,4.604
89826,,,
89827,5.638,5.494,3.828
89828,6.678,5.886,4.42
89829,7.11833333333,5.94666666667,4.28666666667
89830,6.24333333333,5.19666666667,3.51
89831,6.748,6.236,4.474
89832,5.74333333333,5.63666666667,3.37666666667
89833,4.92888888889,5.00777777778,4.47777777778
89834,6.31214285714,5.78761904762,4.4130952381
89835,6.78833333333,5.82,4.455
89836,7.38,6.47,4.2
89837,6.78,6.1,4.99
89838,6.645,5.6875,4.9375
89839,6.79,6.31,4.29
89840,5.995,6.035,4.05
89841,5.995,6.035,4.05
89842,5.31,4.86,3.79
89843,6.09333333333,5.95,3.61
89844,6.275,5.765,4.54
89846,6.78,6.1,4.99
89847,6.70333333333,5.7,4.30333333333
89848,6.35,6.185,4.215
89850,6.3225,5.96625,4.68875
89851,6.678,5.67,4.348
89852,6.78,6.1,4.99
89853,6.04714285714,6.05714285714,4.15428571429
89854,5.535,5.712,3.944
89855,5.94615384615,5.9,4.03
89856,6.575,5.88,4.765
89857,5.985,5.3425,4.4775
89858,6.154,5.668,4.568
89859,6.01117647059,5.92941176471,3.97058823529
89860,6.395,4.97,3.82
89861,6.37333333333,5.72666666667,3.35
89862,6.30166666667,5.74954545455,4.11727272727
89863,6.92,5.96,3.67
89864,6.4725,5.7075,4.605
89865,6.51,6.0625,4.595
89866,6.04,5.25,4.495
89867,6.57,5.99,3.635
89868,7.18666666667,5.87,4.51
89869,5.11,5.025,4.14
89870,7.68,5.22,5.14
89871,6.71555555556,6.07333333333,4.51777777778
89872,6.76583333333,6.09416666667,4.40083333333
89873,6.07,5.505,4.76
89874,6.145,5.535,4.125
89875,5.95,5.92666666667,3.81666666667
89876,5.839,5.506,3.854
89877,5.445,5.29,4.43
89878,6.72857142857,6.08714285714,4.38142857143
89879,6.93,5.62,4.375
89880,5.9975,5.365,4.05
89881,6.3325,5.57625,4.3275
89882,6.44,6.0,3.865
89883,6.464,6.316,4.574
89884,6.33666666667,5.84333333333,3.93111111111
89885,7.62,6.32,3.75
89886,6.85142857143,5.78,4.71428571429
89887,6.84,6.05333333333,4.79333333333
89888,6.71333333333,5.98,4.645
89889,6.33,6.02,4.0275
89890,5.92,5.26,5.38333333333
89891,6.94,5.7475,4.235
89893,6.62833333333,6.00333333333,5.35166666667
89894,6.445,6.02,4.2075
89895,6.7975,5.94,4.39
89896,6.17846153846,5.47615384615,3.91769230769
89897,4.87,4.19,4.47333333333
89898,6.77666666667,5.75,4.05
89899,6.023,5.222,3.859
89900,6.72166666667,6.03,4.28333333333
89901,7.435,5.815,4.545
89902,7.06,5.17,4.9
89903,6.85333333333,5.29666666667,4.39666666667
89904,8.53,7.11,5.22
89905,6.12333333333,5.5,4.87333333333
89906,6.35875,5.66,4.08875
89907,6.22285714286,5.94523809524,3.7880952381
89908,7.31,6.265,3.475
89909,6.55166666667,5.37333333333,4.06166666667
89910,6.30875,5.8575,4.23375
89911,6.64888888889,5.73777777778,4.09222222222
89912,4.025,4.855,4.82
89913,7.215,5.95,5.215
89914,5.948,6.04,4.352
89915,6.9425,5.89,3.9475
89916,6.49333333333,6.27666666667,3.63666666667
89917,5.975,5.64,3.095
89918,6.075,6.06,4.77
89919,7.745,6.2825,4.94
89920,6.91333333333,5.65111111111,4.73444444444
89921,6.14,5.81333333333,4.32333333333
89922,5.95,5.21,4.12333333333
89923,6.51,5.88833333333,4.62833333333
89924,5.40789473684,5.59736842105,4.40315789474
89925,6.39333333333,5.98,3.85833333333
89926,5.61857142857,5.79,4.03857142857
89927,,,
89928,6.5825,6.2275,4.0
89929,7.85,6.24,5.84
89930,6.3425,5.79,4.7625
89931,6.34882352941,5.68,4.43470588235
89932,5.57333333333,6.05666666667,4.38666666667
89933,6.29,5.945,4.1
89934,5.062,5.008,3.936
89935,5.776,4.978,3.906
89936,6.185,6.095,3.86
89937,6.625,6.49,4.575
89938,7.41,5.72,4.38
89939,7.2325,4.98,4.59
89940,5.98666666667,5.90833333333,3.82333333333
89941,6.9625,6.5525,4.7875
89942,6.1775,5.75821428571,4.05428571429
89943,6.646,6.042,4.442
89944,5.876,5.367,4.373
89945,6.52333333333,4.72333333333,5.38
89946,7.56,7.39,6.62
89947,7.0075,6.5225,4.415
89948,5.89,5.61,2.55
89949,6.8225,6.405,5.35
89950,5.9,5.972,3.484
89951,6.90375,5.84375,4.23375
89952,7.18166666667,5.79666666667,5.02333333333
89953,7.085,4.895,5.565
89954,7.25,6.13,3.71
89955,5.86,6.31666666667,4.35333333333
89956,6.6025,5.905,4.1175
89957,5.88,5.23,3.40666666667
89958,6.795,6.355,5.165
89959,5.18333333333,5.40666666667,3.86666666667
89960,6.78666666667,5.79333333333,4.83
89961,6.52666666667,5.18666666667,4.11
89962,6.468,5.778,4.658
89963,2.53,3.85,5.11
89964,7.03166666667,6.61333333333,5.32166666667
89966,6.63666666667,5.28333333333,4.03
89967,6.30333333333,5.55333333333,4.11
89969,1.95,3.71,5.93
89970,6.565,6.33,4.57333333333
89971,6.12333333333,5.26,4.49
89972,6.798,5.998,4.228
89973,7.205,6.23,3.755
89974,6.625,6.15333333333,4.49
89975,7.17,5.695,4.35
89976,6.348,5.67,4.216
89977,5.99875,5.63875,3.63
89978,7.28333333333,6.34333333333,4.97166666667
89979,7.4675,6.065,4.55
89980,6.72666666667,6.17666666667,3.93333333333
89981,7.315,5.86,4.88
89982,6.22,5.67222222222,4.14555555556
89983,6.69666666667,5.27333333333,4.22
89984,5.42,5.625,4.1475
89985,5.47571428571,5.62571428571,4.41857142857
89986,6.27,5.48333333333,3.68333333333
89987,6.68,6.122,4.496
89988,,,
89989,7.21625,5.91375,3.97625
89990,6.82363636364,6.11636363636,4.72090909091
89991,6.87333333333,5.74333333333,4.98
89992,,,
89993,5.27333333333,6.4,3.74
89994,6.57571428571,6.36285714286,4.71071428571
89995,6.01,6.43,4.03333333333
89996,5.72,5.06666666667,4.06666666667
89997,6.435,5.63125,4.20875
89998,5.4625,5.675,4.85
89999,5.877,5.511,4.042
90000,6.515,5.28,4.0525
90001,6.43666666667,5.36333333333,4.03
90002,5.682,5.762,4.196
90003,6.5725,6.4375,4.1075
90004,6.7175,5.93,4.67
90005,,,
90006,7.435,5.815,4.545
90007,4.888,5.232,4.57
90008,6.688,5.944,4.124
90009,6.2,5.78,5.76
90010,5.55333333333,4.77333333333,4.46
90011,6.81,6.34,4.51
90012,6.895,5.36,3.655
90013,6.71333333333,6.00333333333,3.44
90014,6.42444444444,5.60444444444,4.21222222222
90015,5.474,5.356,3.89
90016,6.815,5.4,5.41
90017,6.50666666667,5.88333333333,4.58666666667
90018,7.026,6.352,4.692
90019,6.58,4.25,3.29
90020,6.39125,6.06625,3.87375
90021,6.2875,5.7525,3.855
90022,5.6375,5.8375,4.155
90023,6.002,6.138,3.892
90024,5.106,5.334,4.144
90025,6.756,6.308,4.592
90026,5.83,5.96333333333,3.62
90027,5.68,5.68,3.5
90028,5.48333333333,5.50666666667,4.62666666667
90029,5.7475,5.6775,4.1875
90030,6.52857142857,5.98571428571,4.13285714286
90031,5.68666666667,5.3,4.20333333333
90032,6.58,6.1575,4.9325
90033,5.12333333333,5.49833333333,3.745
90034,7.6725,6.4125,4.6675
90035,6.50333333333,6.16333333333,5.34333333333
90036,7.23222222222,6.07666666667,4.93777777778
90037,6.88333333333,5.90666666667,4.26
90038,6.29571428571,5.77285714286,4.09714285714
90039,6.51,5.58333333333,4.5
90040,6.31833333333,5.51166666667,4.44833333333
90041,7.05,6.41,3.13
90042,7.56,5.0,5.05
90043,,,
90044,6.312,5.66,3.804
90045,4.905,5.385,4.38
90046,6.46666666667,5.8,3.48166666667
90047,7.01,6.01,4.382
90048,5.95833333333,5.86,4.24166666667
90049,6.615,6.1,4.145
90050,6.0925,5.715,4.55
90051,6.978,6.038,4.156
90052,6.36941176471,6.08176470588,3.74117647059
90053,6.94666666667,5.88333333333,4.49333333333
90054,6.575,5.3,5.575
90055,5.905,6.1575,4.5225
90056,6.438,5.626,4.142
90057,6.7025,5.71,3.935
90058,6.2075,5.7,4.815
90059,5.82142857143,5.12142857143,4.17571428571
90060,6.41,6.35,3.95
90061,6.2425,5.7425,4.3925
90062,6.69,5.66666666667,4.26
90063,6.29619047619,5.56904761905,4.40238095238
90064,6.47,5.235,4.0
90065,7.17,7.11,5.81
90066,7.435,5.815,4.545
90067,6.928,6.542,5.078
90068,7.38,6.2,4.99666666667
90069,5.85,6.0425,3.6575
90070,6.55428571429,6.49142857143,4.44142857143
90071,6.17,5.9575,3.57
90072,6.35,5.53333333333,3.85333333333
90073,6.42,5.77,3.97666666667
90074,6.505,4.335,4.81
90075,6.94571428571,5.98714285714,4.07
90076,5.965,5.34,4.285
90077,6.62,4.225,5.24
90078,6.18,5.8,4.3575
90079,6.37566666667,5.89933333333,4.23766666667
90080,6.81875,6.05,4.26625
90081,7.015,6.55,3.9825
90082,5.96333333333,5.63222222222,4.04555555556
90083,6.41,5.6525,3.2325
90084,6.50666666667,5.51,3.91
90085,5.91444444444,5.54222222222,3.71333333333
90086,6.24555555556,5.66111111111,4.47777777778
90087,7.21,6.60666666667,4.13666666667
90088,6.2025,5.53125,4.20375
90089,5.76,5.85833333333,4.26
90090,6.28625,5.03125,4.5275
90091,6.646,5.568,4.4
90092,6.776,5.978,4.876
90093,7.6,6.135,5.525
90094,6.82,5.975,4.57833333333
90095,6.52714285714,6.23571428571,3.54857142857
90096,4.92333333333,5.43,3.86333333333
90097,5.55428571429,5.20428571429,3.81
90098,6.575,5.77,4.6275
90099,6.24,5.69222222222,3.86555555556
90100,6.68,6.61333333333,4.07
90101,7.44333333333,6.25666666667,4.67666666667
90102,6.4,6.05,3.85
90103,6.64666666667,5.46166666667,4.755
90104,5.04666666667,4.56,3.79333333333
90105,6.225,6.515,3.175
90106,5.86777777778,5.47888888889,4.38666666667
90107,4.68,6.84,6.35
90108,6.172,5.1,3.966
90109,6.635,6.27,4.575
90110,7.158,5.73,3.648
90111,7.91,6.145,5.685
90112,6.236,5.781,4.227
90113,6.58333333333,5.85733333333,4.302
90114,5.725,5.543,3.978
90115,6.16833333333,6.06,3.87
90116,7.4175,6.2575,4.565
90117,6.835,5.265,4.415
90118,5.92,5.728,4.17
90119,6.55,5.565,4.8
90120,5.81,5.6875,4.7325
90121,6.58333333333,5.54333333333,3.93
90122,7.14333333333,5.36333333333,5.25666666667
90123,6.466,5.796,3.962
90124,6.165,5.035,5.57
90125,7.05,5.93,4.935
90126,7.00857142857,5.75428571429,4.6
90127,6.62,6.17,3.09
90128,7.38333333333,6.34666666667,4.58666666667
90129,6.64666666667,5.46333333333,3.88333333333
90130,6.57,6.40666666667,4.37
90131,5.71,5.63,4.03333333333
90132,6.416,6.086,4.298
90133,5.89,5.45,4.15666666667
90134,6.298,5.818,3.624
90135,5.27,5.28,3.33
90136,7.0325,6.2725,4.485
90137,6.58666666667,5.60166666667,4.8
90138,6.635,5.575,4.525
90139,6.85,5.805,4.77
90140,6.9,6.08333333333,2.99333333333
90141,5.05,6.12,4.33
90142,5.55,5.645,4.02333333333
90143,7.16333333333,6.60666666667,3.55333333333
90144,6.3675,5.825,3.9625
90145,6.5,5.24,4.05
90146,6.78333333333,5.84333333333,4.13666666667
90147,6.39857142857,6.11,3.92
90148,7.175,5.3075,4.9475
90149,7.27333333333,6.01333333333,4.46
90150,6.12571428571,5.99571428571,4.15571428571
90151,6.75266666667,6.006,4.66533333333
90152,6.76,6.25,4.98666666667
90153,4.7,5.2325,4.6925
90154,6.67285714286,6.01285714286,3.40857142857
90155,5.825,5.65,3.525
90156,6.52857142857,6.13142857143,4.53
90157,7.155,5.815,4.59
90158,6.605,5.465,4.6175
90159,4.17,4.675,3.565
90160,6.93,6.168,4.116
90161,7.01666666667,6.04,4.64333333333
90162,6.41444444444,5.66555555556,4.70666666667
90163,5.15846153846,5.27307692308,4.03153846154
90164,6.8875,6.7025,4.605
90165,7.01833333333,6.06166666667,4.61666666667
90166,6.928,6.241,4.801
90167,7.52666666667,6.12333333333,5.07666666667
90168,5.73636363636,5.30909090909,4.39545454545
90169,4.71333333333,5.50333333333,4.28666666667
90170,5.92333333333,5.55,4.71166666667
90171,6.9,6.3,4.625
90172,6.18,5.5,3.43
90173,6.155,5.345,3.925
90174,7.41,6.865,4.165
90175,6.77333333333,5.79333333333,4.35
90176,6.81,6.255,5.13
90177,5.79285714286,5.40714285714,4.15285714286
90178,6.4325,5.7875,4.5725
90179,5.775,4.8925,4.0375
90180,5.215,5.2,3.79
90181,6.14,5.84,5.07
90182,6.535,6.96833333333,4.61333333333
90183,6.11071428571,5.58642857143,4.19357142857
90184,5.96571428571,5.41,4.22142857143
90185,6.89222222222,6.07222222222,4.57111111111
90186,5.7125,5.05,4.265
90187,6.064,5.906,4.434
90188,6.36764705882,6.19882352941,4.36352941176
90189,6.49625,5.5575,4.47125
90190,5.93285714286,5.99285714286,4.02714285714
90191,,,
90192,5.54285714286,5.03142857143,4.31857142857
90193,5.58,5.316,5.07
90194,6.27888888889,5.77777777778,4.50666666667
90195,6.96333333333,6.55333333333,4.7
90196,6.58333333333,6.16,4.09666666667
90197,5.916,5.462,4.072
90198,6.11,6.13,4.14
90199,6.63,5.835,5.205
90200,5.835,5.60666666667,4.02666666667
90201,6.228,5.696,4.202
90202,7.596,6.144,4.778
90203,5.16,5.64,5.175
90204,7.01,5.94333333333,4.37333333333
90205,5.57,5.94,3.125
90206,6.1,5.86428571429,3.94285714286
90207,6.79,5.84,5.05
90208,6.535,6.13,5.325
90209,6.486,6.144,4.162
90210,5.74333333333,5.59666666667,4.10777777778
90211,6.58555555556,5.61444444444,4.06333333333
90212,7.22333333333,5.97666666667,4.11
90213,5.625,5.76833333333,4.335
90214,6.4125,5.3125,5.1425
90215,7.15666666667,5.79166666667,4.46333333333
90216,5.93380952381,5.54904761905,4.01857142857
90217,6.58,5.48,4.03
90218,6.04,5.64428571429,3.87857142857
90219,6.62428571429,5.91571428571,3.96857142857
90220,6.8275,5.555,5.31
90221,6.735,5.85,4.1875
90222,6.43333333333,5.77666666667,3.84666666667
90223,6.0175,5.6,4.42
90224,7.06,6.16,4.5825
90225,6.57,5.6525,4.24875
90226,7.06333333333,6.06333333333,5.05
90227,6.04166666667,6.19166666667,4.17166666667
90228,6.474,5.81,4.434
90229,5.85,5.57,3.82333333333
90231,7.355,6.305,4.325
90232,5.116,5.834,4.372
90233,6.2175,5.8775,4.44
90234,6.4725,5.9075,4.9425
90235,6.295,6.3525,4.85
90236,6.1,5.66,4.06333333333
90238,5.91625,6.06125,4.67375
90239,6.755,5.84,4.145
90240,5.7025,4.99,4.335
90241,6.608,5.7,4.32933333333
90242,4.68,5.81,5.27
90243,6.492,5.52,3.906
90244,6.865,5.23,4.69
90245,7.148,5.995,4.353
90246,6.815,5.825,3.775
90247,7.33,6.38,4.9
90248,5.65142857143,4.88428571429,3.87571428571
90249,6.24,5.562,4.552
90250,7.06333333333,6.44,5.05333333333
90251,6.22142857143,5.42857142857,3.67428571429
90252,5.47,6.04,4.77
90253,6.49,4.26,4.6
90254,4.81,5.4,4.525
90255,6.295,5.85833333333,3.615
90256,6.605,6.0225,4.0475
90257,7.23,6.3,4.54666666667
90258,6.84666666667,6.29666666667,5.04666666667
90259,6.782,5.308,3.582
90260,5.365,5.275,4.895
90261,6.50166666667,5.64333333333,4.21833333333
90262,6.15,5.42,4.0
90263,6.866,6.16,3.474
90264,6.6225,5.5825,4.61
90265,6.90571428571,6.37428571429,4.10285714286
90266,3.95,5.15,5.48
90267,7.07,6.12,4.42875
90268,6.91333333333,6.25666666667,5.16
90269,5.97,5.35666666667,5.00666666667
90270,7.67,6.5,5.57
90271,6.52,6.04571428571,3.78142857143
90272,6.81,6.5275,4.8925
90273,6.64,6.44,3.57
90274,7.26,6.0,4.05
90275,6.38,6.56,3.57
90276,6.57333333333,5.21,4.80666666667
90277,6.925,6.195,5.015
90278,6.0275,5.39,4.21
90279,7.08,6.355,5.685
90280,6.87,5.56,4.17
90281,6.86,5.39,4.52666666667
90282,5.88,6.545,3.635
90283,4.87333333333,4.76,4.47333333333
90284,6.820625,5.820625,4.385625
90285,5.05,6.12,4.33
90286,5.818,5.466,3.866
90287,7.415,6.005,4.885
90288,6.12,5.74222222222,3.71888888889
90289,7.1,6.0,5.21
90290,7.24625,6.08625,5.14625
90291,6.515,6.205,4.0
90292,7.57,5.9,4.64
90293,6.17333333333,5.62,4.85333333333
90294,5.72666666667,5.69,3.97333333333
90295,7.93,6.34,4.69333333333
90296,6.825,4.72,4.24
90297,7.24833333333,6.23166666667,5.23666666667
90298,6.85,5.68666666667,4.02
90299,6.12,5.955,3.795
90300,6.79,6.31,4.29
90301,5.64,5.724,4.252
90302,6.11,5.69,4.17
90303,6.63533333333,6.02333333333,4.374
90304,6.31,6.11,3.63
90305,6.22285714286,5.82857142857,4.16714285714
90306,6.7,6.0825,4.3425
90307,6.248,5.414,3.81
90308,6.41,5.44,5.24
90309,6.89083333333,6.06916666667,4.32666666667
90310,6.3325,6.0475,4.56
90311,6.44666666667,5.35,3.90666666667
90312,5.28666666667,5.33833333333,4.84166666667
90313,7.03333333333,6.32,4.95
90314,5.668,5.46,4.02
90315,6.095,6.09,3.71
90316,5.84857142857,6.29857142857,4.51428571429
90317,6.715,5.7625,4.4275
90318,6.04571428571,5.77857142857,4.23428571429
90319,5.56,5.43181818182,4.13272727273
90320,7.17666666667,6.61,5.98
90321,6.242,5.59,3.658
90322,6.9,6.56666666667,5.10333333333
90323,5.122,5.248,3.948
90324,6.1575,5.87875,4.1125
90325,6.28571428571,5.51714285714,3.82285714286
90326,5.545,5.255,3.435
90327,7.175,5.695,3.81
90328,6.885,4.83,4.285
90329,6.67714285714,6.43142857143,4.73714285714
90330,6.61571428571,5.88428571429,4.36285714286
90331,6.69666666667,5.85666666667,4.11666666667
90332,5.11,5.59666666667,3.84
90333,6.62,5.22666666667,4.96
90334,4.745,4.9925,4.2875
90335,5.918,5.676,3.978
90336,6.65,6.00833333333,4.52666666667
90337,6.728,6.166,3.782
90339,5.28666666667,6.02333333333,3.94333333333
90340,6.82666666667,5.89833333333,4.535
90341,6.56,5.94,4.59666666667
90342,6.63666666667,6.09333333333,5.09666666667
90343,6.71375,6.0025,4.75375
90344,6.22235294118,6.02058823529,4.24058823529
90345,5.80428571429,5.21571428571,4.26428571429
90346,5.952,5.618,3.764
90347,7.07333333333,6.04,4.82666666667
90348,6.66,5.59333333333,4.40666666667
90349,5.99,5.76625,3.76
90350,6.234,5.61,3.928
90351,5.94,5.208,3.54
90352,5.16666666667,5.55,3.94666666667
90353,5.81,5.554,4.21
90354,6.04222222222,5.71333333333,4.55666666667
90355,6.8625,5.89,4.0025
90356,6.19,5.79333333333,3.89666666667
90357,7.23333333333,5.92333333333,4.51
90358,5.67,5.52,2.68
90359,7.118,6.07,4.504
90360,7.2,5.37333333333,4.36666666667
90361,6.695,5.64,4.335
90362,6.45,6.02333333333,4.24666666667
90364,5.86,5.60666666667,3.44333333333
90365,6.91625,6.08625,4.11125
90366,6.037,6.047,4.497
90367,5.56,5.6675,3.3725
90368,6.11,5.7375,4.18625
90369,6.13666666667,5.09333333333,4.25333333333
90370,6.37142857143,5.73571428571,3.73428571429
90371,5.84,5.77,4.68
90372,2.18,5.58,5.25
90373,7.12,5.545,4.395
90374,6.565,5.885,4.255
90375,4.955,5.385,4.19
90376,6.35,6.11,3.78
90377,5.55,5.71,3.1
90378,7.545,6.57,5.03166666667
90379,5.9725,5.9175,3.65
90380,5.965,6.125,3.475
90381,4.63,4.82666666667,3.77
90382,4.64,4.155,4.165
90383,5.325,4.985,3.775
90384,6.735,6.665,4.49
90385,6.39,4.88,4.722
90386,6.675,5.685,4.095
90387,5.05,6.12,4.33
90388,6.88666666667,6.17333333333,4.19333333333
90389,5.95,5.6475,3.93
90390,6.485,6.265,3.61
90391,6.985,5.22,5.145
90392,5.85,6.09333333333,3.80666666667
90393,4.6125,4.355,4.215
90394,6.40666666667,4.97,3.85666666667
90395,6.63,6.41,4.04
90396,5.94,5.39333333333,3.95666666667
90397,5.994,5.527,4.216
90398,6.87,6.38333333333,4.08666666667
90399,5.745,5.0925,4.46
90400,5.435,5.43,4.305
90401,7.83,5.83,5.0
90402,6.24857142857,5.93142857143,4.36285714286
90403,5.99166666667,5.4675,3.915
90404,5.99,5.556,4.44
90405,7.295,5.855,4.315
90406,5.4775,5.56,4.295
90407,6.64,6.235,4.69
90408,5.93777777778,5.82888888889,4.49111111111
90409,6.38,5.715,3.93
90410,6.67,6.15,5.2
90411,6.564,6.284,4.11
90412,7.0,5.73,5.43
90413,5.48,5.49333333333,4.64666666667
90414,6.96333333333,6.77,4.21
90415,6.85,6.35,5.0
90416,6.2275,5.9275,3.75
90417,5.82111111111,5.49444444444,3.83555555556
90418,5.748,6.05,4.084
90419,7.08625,6.27875,4.46625
90420,5.998,6.18,4.802
90421,6.38833333333,5.95833333333,3.50333333333
90422,7.2825,6.11,4.2175
90423,6.615,5.165,4.645
90424,5.88,5.405,3.225
90425,7.03666666667,6.17333333333,4.18
90426,5.59,5.46,4.515
90427,6.61933333333,6.14066666667,4.34466666667
90428,,,
90429,5.91,5.882,4.636
90431,5.695,4.92,3.975
90432,6.75,6.38,4.32
90433,6.64666666667,5.69,4.11
90434,7.0,5.59,3.86
90435,5.8475,5.3,5.2775
90436,5.43833333333,5.425,3.96833333333
90437,5.75,5.78222222222,3.74444444444
90438,6.13625,5.5725,4.71375
90439,6.56333333333,5.52333333333,3.84
90440,6.62,5.575,4.675
90441,7.15666666667,6.01666666667,4.59666666667
90442,6.505,5.04,3.895
